text,label,language,clean_text
cumhurbaşkanı erdoğan beyin göçü gel nokta aktar,1,tr,cumhurbaşkanı erdoğan beyin göçü gel nokta aktar
rakı millî eğit bakan böyle sistem olmaz de kal yeni sistem devre alındı,1,tr,rakı millî eğit bakan böyle sistem olmaz kal yeni sistem devre alındı
bilâl erdoğan ajan öğret flüt birik tükür abdye kaç genetik şifre,1,tr,bilâl erdoğan ajan öğret flüt birik tükür abdye kaç genetik şifre
rusya dışişleri bakan sergey lavrovdan türkiye sert mesaj eşşek gibi yakacak kombi,1,tr,rusya dışişleri bakan sergey lavrovdan türkiye sert mesaj eşşek yakacak kombi
meral akşener umutlu baş iktidar hayal değil akpli seçmen an yanılgı bak,1,tr,meral akşener umutlu baş iktidar hayal değil akpli seçmen yanılgı bak
maliye bakan akşam cüneyt çakır et küfür vergi al hazır,1,tr,maliye bakan akşam cüneyt çakır et küfür vergi al hazır
facebook whatsapp grup adminlerine resmî nikâh yetki vere yasa tasarı meclis gündem,1,tr,facebook whatsapp grup adminlerine resmî nikâh yetki vere yasa tasarı meclis gündem
devlet bahçe mesela gassaray ol ben için söyle kolay olur,1,tr,devlet bahçe mesela gassaray ol ben söyle kolay olur
dışişleri bakan konser tehdit tamamen ortada kalk vize konu geri adım bek,1,tr,dışişleri bakan konser tehdit tamamen ortada kalk vize konu geri adım bek
halk ses topkapı saray böl fatih belediye başvuru imar açıl,1,tr,halk ses topkapı saray böl fatih belediye başvuru imar açıl
beyaz saray un et büyükelçi yap,1,tr,beyaz saray un et büyükelçi yap
beştepede ger büyükelçi ülke bağım karar al erdoğan an,1,tr,beştepede ger büyükelçi ülke bağım karar al erdoğan
dışişleri bakan şamil allah ad verdi,1,tr,dışişleri bakan şamil allah ad verdi
çirkin saldırı saray aydın tasarruf ampüllerle değ ülke itibar zedele çalış,1,tr,çirkin saldırı saray aydın tasarruf ampüllerle değ ülke itibar zedele çalış
beştepede melih gökçek gör uza erdoğan istifa et endişe et,1,tr,beştepede melih gökçek gör uza erdoğan istifa et endişe et
halk ses erdoğan makam getiri makam boşal iste niye yadırga,1,tr,halk ses erdoğan makam getiri makam boşal iste yadırga
millî savun bakan nurettin canikliden erken seç sinyal,1,tr,millî savun bakan nurettin canikliden erken seç sinyal
halk ses tarım bakan eşref fakıbaba suriye git iste gönder,1,tr,halk ses tarım bakan eşref fakıbaba suriye git iste gönder
maliye bakan taşı al düşün zam ra vazgeç vazgeç vergi al aç,1,tr,maliye bakan taşı al düşün zam ra vazgeç vazgeç vergi al aç
barzani akpchppkkabdabiran aynı saf hayır de,1,tr,barzani akpchppkkabdabiran aynı saf hayır
cumhurbaşkanı erdoğan kuzey ırak referandum ilgi rakı çık için stüdyo kapa,1,tr,cumhurbaşkanı erdoğan kuzey ırak referandum ilgi rakı çık stüdyo kapa
türkiye umut erdoğan gelecek miss turkeyi kal aç bek,1,tr,türkiye umut erdoğan gelecek miss turkeyi kal aç bek
bilâl erdoğan hedef lise ad sefer eksik ol söyle başar nesil,1,tr,bilâl erdoğan hedef lise ad sefer eksik ol söyle başar nesil
erdoğan parti teşkilat uyarı tekrar ısın için gerek yapı,1,tr,erdoğan parti teşkilat uyarı tekrar ısın gerek yapı
videohaber parti slerin teslim tören cumhurbaşkanı erdoğan sürpriz,1,tr,videohaber parti slerin teslim tören cumhurbaşkanı erdoğan sürpriz
erdoğan teogla gel aç art düğ bas sandık git kazan,1,tr,erdoğan teogla gel aç art düğ bas sandık git kazan
erdoğan saray yap hadi diye yap yaz saray ol,1,tr,erdoğan saray yap hadi yap yaz saray ol
maliye bakan naci ağbal abdyle zaman ol yeni iphone vergi tanı birazdan,1,tr,maliye bakan naci ağbal abdyle zaman ol yeni iphone vergi tanı birazdan
erdoğan sanayi bak vur kır yoksa doğru noter,1,tr,erdoğan sanayi bak vur kır yoksa doğru noter
halk ses cumhurbaşkanı erdoğan parlak beyin batı kap,1,tr,halk ses cumhurbaşkanı erdoğan parlak beyin batı kap
bayram ziyaret git ev ol ses günah keçi yine telefon bakan isim oldu,1,tr,bayram ziyaret git ev ol ses günah keçi yine telefon bakan isim oldu
sağlık bakan müjde google tarafından yazı reçete geç kabul et,1,tr,sağlık bakan müjde google tarafından yazı reçete geç kabul et
cumhurbaşkanı erdoğan bayram tatil trafik hayat kaybet vatan ses,1,tr,cumhurbaşkanı erdoğan bayram tatil trafik hayat kaybet vatan ses
erdoğan dönem büyükküçük ayrım var işte tahakküm yık,1,tr,erdoğan dönem büyükküçük ayrım var işte tahakküm yık
hata yap için görev istifa ede devlet yetki kültür bakan tarafından koru altın alındı,1,tr,hata yap görev istifa ede devlet yetki kültür bakan tarafından koru altın alındı
galatasaray camia dur özbek konu karar kulüp bilerek bat çal yoksa beceriksiz,1,tr,galatasaray camia dur özbek konu karar kulüp bilerek bat çal yoksa beceriksiz
kuzey ırak referandum engel dışişleri bakan bölge ekip gönder hazır,1,tr,kuzey ırak referandum engel dışişleri bakan bölge ekip gönder hazır
sinemakara kule stephen king okur sev cumali çeber recep ivedik hayran bile diye,1,tr,sinemakara kule stephen king okur sev cumali çeber recep ivedik hayran bile
saray fetva başörtü kadın taciz et iste sokak vatan hizmet,1,tr,saray fetva başörtü kadın taciz et iste sokak vatan hizmet
aile bakan kaya kendi aile fayda ol başka fayda olabilir,1,tr,aile bakan kaya kendi aile fayda ol başka fayda olabilir
adalet bakan basın özgür hamle gazete yargı terör örgüt kendi seç,1,tr,adalet bakan basın özgür hamle gazete yargı terör örgüt kendi seç
halk ses cumhurbaşkanı erdoğan almanya çöz hasbelkader zengin olmuş,1,tr,halk ses cumhurbaşkanı erdoğan almanya çöz hasbelkader zengin olmuş
bakan yılmaz cihat müfredat ek ilgi rahat açıklamaneyi öğret öğret,1,tr,bakan yılmaz cihat müfredat ek ilgi rahat açıklamaneyi öğret öğret
videohaber başbakan binali yıl istanbul yaşa felaket ilgi dur aktar,1,tr,videohaber başbakan binali yıl istanbul yaşa felaket ilgi dur aktar
cumhurbaşkanı erdoğan bugün bazı whatsapp grup görü yön söylenti panik aç,1,tr,cumhurbaşkanı erdoğan bugün whatsapp grup görü yön söylenti panik aç
iç bakan aynen aynen gazete faaliyet yüzünden değil,1,tr,iç bakan aynen aynen gazete faaliyet yüzünden değil
katar dışişleri bakan fiyat karşı için türkiye fırsat istifade kaz biz,1,tr,katar dışişleri bakan fiyat karşı türkiye fırsat istifade kaz
hindistan dışişleri bakan dünya güzel program için büyükelçi şakir torun aç iste,1,tr,hindistan dışişleri bakan dünya güzel program büyükelçi şakir torun aç iste
genç spor bakan tarafından photoshopla türk vatan yapı abdli yüz doping çıktı,1,tr,genç spor bakan tarafından photoshopla türk vatan yapı abdli yüz doping çıktı
chpnin baş mhpli muhalif hdpnin destek adalet yürü anket,1,tr,chpnin baş mhpli muhalif hdpnin destek adalet yürü anket
yazın sıcak kışın soğuk hava şaşır vatan meteoroloji genel müdür mevsim normal seminer,1,tr,yazın sıcak kışın soğuk hava şaşır vatan meteoroloji genel müdür mevsim normal seminer
aile bakan bayram ağır psikolojik baskı altın ez yeni damat rehabilitasyon destek,1,tr,aile bakan bayram ağır psikolojik baskı altın ez yeni damat rehabilitasyon destek
aç gül tamam başar cumhurbaşkanı erdoğan günü din geç,1,tr,aç gül tamam başar cumhurbaşkanı erdoğan günü din geç
adalet bakan önemli hatır taciz darp vaka tutuk karar için saat şart,1,tr,adalet bakan önemli hatır taciz darp vaka tutuk karar saat şart
erdoğan ülke şart düşün güçlü fener hassas dedektör daha fayda olacak,1,tr,erdoğan ülke şart düşün güçlü fener hassas dedektör fayda olacak
turizm bakan yeter turist sayı ulaş nedeniyle mevsim iptal et duy,1,tr,turizm bakan yeter turist sayı ulaş nedeniyle mevsim iptal et duy
halk ses manisa milletvekili recai berber manisa derece ye hasta olur,1,tr,halk ses manisa milletvekili recai berber manisa derece ye hasta olur
erdoğan yargı çağ dur şaşır kişi ol söyle gerek,1,tr,erdoğan yargı çağ dur şaşır kişi ol söyle gerek
videohaber başbakan binali yıl sergi performans minik öğrenci moral aşı,1,tr,videohaber başbakan binali yıl sergi performans minik öğrenci moral aşı
evet de için bedel öde hafta başbakan azlet binali yıl,1,tr,evet bedel öde hafta başbakan azlet binali yıl
halk ses teknoloji bakan faruk özlü tarkan zeytin var yap zeytin,1,tr,halk ses teknoloji bakan faruk özlü tarkan zeytin var yap zeytin
halk ses çal bakan müezzinoğlunun gelişmiş ülke orta emek yaş iddia asıl çıktı,1,tr,halk ses çal bakan müezzinoğlunun gelişmiş ülke orta emek yaş iddia asıl çıktı
daha sene ön fethullah gülen övgü düzen akplinin başkan et temmuz,1,tr,sene ön fethullah gülen övgü düzen akplinin başkan et temmuz
olağanüstü kongre delege ol katılan sultan furkan erdoğan genel başkan sıcak,1,tr,olağanüstü kongre delege ol katılan sultan furkan erdoğan genel başkan sıcak
erdoğan yeni öğren isim cümle içinde kullan beceri daha takdir top,1,tr,erdoğan yeni öğren isim cümle içinde kullan beceri takdir top
sinemaosmanlı subay evlat osman english genç karl marx siyasi olay kar genç ibret öykü,1,tr,sinemaosmanlı subay evlat osman english genç karl marx siyasi olay kar genç ibret öykü
trumperdoğan gör şekil gündem taşı başar koru ekip devlet üstün hizmet madalya,1,tr,trumperdoğan gör şekil gündem taşı başar koru ekip devlet üstün hizmet madalya
cumhurbaşkanı erdoğan washington ziyaret etki göster baş,1,tr,cumhurbaşkanı erdoğan washington ziyaret etki göster baş
halk ses erdoğantrump gör süre aç,1,tr,halk ses erdoğantrump gör süre aç
bek oldu dışişleri bakan türkiye seyahat uyarı,1,tr,bek oldu dışişleri bakan türkiye seyahat uyarı
maliye bakan vergi aktroll besle ucuz gel aslında,1,tr,maliye bakan vergi aktroll besle ucuz gel
ypgye veri silah sert tepki erdoğan ziyaret trumpın karşı bacak bacak üstüne ata,1,tr,ypgye veri silah sert tepki erdoğan ziyaret trumpın karşı bacak bacak üstüne ata
halk ses cumhurbaşkanı erdoğan biz sorgu sual biat ede genç lazım değil,1,tr,halk ses cumhurbaşkanı erdoğan sorgu sual biat ede genç lazım değil
halk ses ekonomi bakan zeybek domates kadar itibar kazan şampiyon oldu,1,tr,halk ses ekonomi bakan zeybek domates kadar itibar kazan şampiyon oldu
neredeyse ülke yönet şeklî değ rağmen deniz baykal kurtul türk siyaset et üzere,1,tr,neredeyse ülke yönet şeklî değ rağmen deniz baykal kurtul türk siyaset et üzere
hafta saray çağrı için boş düş muhtar erken seç iste,1,tr,hafta saray çağrı boş düş muhtar erken seç iste
halk ses silvan genç kol başkan bekçi ol gir belediye başkan vekil yapı,1,tr,halk ses silvan genç kol başkan bekçi ol gir belediye başkan vekil yapı
nisan dışişleri bakan koltuk otur berkecan acar görev devam et sanı,1,tr,nisan dışişleri bakan koltuk otur berkecan acar görev devam et sanı
cumhurbaşkanı erdoğan nisan çocuk bayram nedeniyle muhtar çocuk torun kabul et,1,tr,cumhurbaşkanı erdoğan nisan çocuk bayram nedeniyle muhtar çocuk torun kabul et
hollanda dışişleri bakan ara siz yap var noldu,1,tr,hollanda dışişleri bakan ara yap var noldu
halk sesiadnan oktar tayyip hoca yanında dekolte kadın konser katı hükûmet ön ol,1,tr,halk sesiadnan oktar tayyip hoca yanında dekolte kadın konser katı hükûmet ön ol
can yayın çık başka program kal cumhurbaşkanı erdoğan yarın akşam ünlü tak survivorda,1,tr,yayın çık başka program kal cumhurbaşkanı erdoğan yarın akşam ünlü tak survivorda
halk ses cumhurbaşkanı erdoğan temmuz hatıra gel bak örümcek ör,1,tr,halk ses cumhurbaşkanı erdoğan temmuz hatıra gel bak örümcek ör
anket cumhurbaşkanı erdoğan nisan verecek söyle müjde olabilir,1,tr,anket cumhurbaşkanı erdoğan nisan verecek söyle müjde olabilir
halk ses cumhurbaşkanı erdoğan siyasi hayat aldat oldu aldan oldu,1,tr,halk ses cumhurbaşkanı erdoğan siyasi hayat aldat oldu aldan oldu
spor genç spor bakan doping nedeniyle geri al madalya sayı kazan sayı geç,1,tr,spor genç spor bakan doping nedeniyle geri al madalya sayı kazan sayı geç
daha ön para kap yeniden kap iste adalet bakan müjde,1,tr,ön para kap yeniden kap iste adalet bakan müjde
genç spor bakan şimdi baş şekil gir,1,tr,genç spor bakan şimdi baş şekil gir
bakan kuru mehmet şimşek bilgi üzere top,1,tr,bakan kuru mehmet şimşek bilgi üzere top
halk ses erdoğan memur maaş öde türkiye devral,1,tr,halk ses erdoğan memur maaş öde türkiye devral
türkiye cumhurbaşkanı erdoğan soru sor görev veri türk adam için yürek,1,tr,türkiye cumhurbaşkanı erdoğan soru sor görev veri türk adam yürek
halk ses milletvekili kılıçdaroğlu sert eleştiri daha araba yap utan muş,1,tr,halk ses milletvekili kılıçdaroğlu sert eleştiri araba yap utan muş
spor erdoğan ülke dünyada konum spor alan doğru şekil yansı değer kardeş,1,tr,spor erdoğan ülke dünyada konum spor alan doğru şekil yansı değer kardeş
adalet bakan bozdağ avrupa ses türk yargı kadar bağım hukuk bile bağım,1,tr,adalet bakan bozdağ avrupa ses türk yargı kadar bağım hukuk bile bağım
erdoğansfearofeuropa hashtaginin art aktroll alım liyakat sorun tekrar gündem,1,tr,erdoğansfearofeuropa hashtaginin art aktroll alım liyakat sorun tekrar gündem
dışişleri bakan kriz yaşa ülke sayı art yanlış bayrak yak vaka ön geç hedef,1,tr,dışişleri bakan kriz yaşa ülke sayı art yanlış bayrak yak vaka ön geç hedef
kültür bakan cumhurbaşkanı erdoğan an film için çekizletdevret model hayat geç,1,tr,kültür bakan cumhurbaşkanı erdoğan film çekizletdevret model hayat geç
halk ses binali yıl abidik gubidik iş ol ak gel başbakan ol,1,tr,halk ses binali yıl abidik gubidik iş ol ak gel başbakan ol
yönet muhalefet rica almanya kınasanıza ifade özgür falan diyince komik ol,1,tr,yönet muhalefet rica almanya kınasanıza ifade özgür falan diyince komik ol
kanat dışişleri bakan justin trudeauya ol ilgi çirkin nokta doğru git endişe,1,tr,kanat dışişleri bakan justin trudeauya ol ilgi çirkin nokta doğru git endişe
hürriyet deprem sürü erdoğan burcu özel hayat ilgi problem sık yazan astrolog,1,tr,hürriyet deprem sürü erdoğan burcu özel hayat ilgi problem sık yazan astrolog
ırk sataş maruz kalan futbol galatasaray anlam destek,1,tr,ırk sataş maruz kalan futbol galatasaray anlam destek
başbakan yıl düzel yüksek geç ücret sayesinde çanakkale yine kolay geç,1,tr,başbakan yıl düzel yüksek geç ücret sayesinde çanakkale yine kolay geç
avmde aşırı doz recep ivedik afiş maruz kalan talih genç artık sade böhühü şeklî çık,1,tr,avmde aşırı doz recep ivedik afiş maruz kalan talih genç artık sade böhühü şeklî çık
turizm bakan elde kalan turist vefa örnek taksim meydan ek arap heykel dik,1,tr,turizm bakan elde kalan turist vefa örnek taksim meydan ek arap heykel dik
emin erdoğan evet için meydan in hazır,1,tr,emin erdoğan evet meydan hazır
sinema vizyon hafta ışık eşcinsellik siyahi naif recep ivedik böhühü böhühü böhühü,1,tr,sinema vizyon hafta ışık eşcinsellik siyahi naif recep ivedik böhühü böhühü böhühü
bat için referandum rasını bek beyoğlu esnaf maliye bakan teşekkür ziyaret,1,tr,bat referandum rasını bek beyoğlu esnaf maliye bakan teşekkür ziyaret
manisa teşkilat başkan yardım spoiler ver suç parti disiplin kuru sevk et,1,tr,manisa teşkilat başkan yardım spoiler ver suç parti disiplin kuru sevk et
spor galatasaray fatih terim gel ön kov yeni teknik direktör bağır bas,1,tr,spor galatasaray fatih terim gel ön kov yeni teknik direktör bağır bas
halk ses türkiye futbol vakıf türk futbol unut bek arası tayyip erdoğan göster,1,tr,halk ses türkiye futbol vakıf türk futbol unut bek arası tayyip erdoğan göster
aile bakan üzeri ev çift için hafta zorun seks saat cuma arası ol duy,1,tr,aile bakan üzeri ev çift hafta zorun seks saat cuma arası ol duy
galatasaray ada iste osmanoğlu osman tuğra dobloları motor taşıt öşür vergi bağ,1,tr,galatasaray ada iste osmanoğlu osman tuğra dobloları motor taşıt öşür vergi bağ
adalet bakan kadı sorgu sav uy konu referandum getir ikna et kon,1,tr,adalet bakan kadı sorgu sav uy konu referandum getir ikna et kon
müslüman ülke sok kararname mahkeme tarafından askı al trump cumhurbaşkanlığı sistem geç,1,tr,müslüman ülke sok kararname mahkeme tarafından askı al trump cumhurbaşkanlığı sistem geç
dolar yüksel erdoğan tepki sert oldu dikey mimari sev,1,tr,dolar yüksel erdoğan tepki sert oldu dikey mimari sev
